word,count,category
middle,3,soc.religion.christian
info,3,soc.religion.christian
invalid,3,soc.religion.christian
medical,3,soc.religion.christian
indoctrinated,3,soc.religion.christian
mature,3,soc.religion.christian
local,3,soc.religion.christian
need,3,soc.religion.christian
offensive,3,soc.religion.christian
mighty,3,soc.religion.christian
parable,3,soc.religion.christian
worth,3,soc.religion.christian
mine,3,soc.religion.christian
michael,3,soc.religion.christian
lose,3,soc.religion.christian
prophetic,3,soc.religion.christian
obvious,3,soc.religion.christian
lesbian,3,soc.religion.christian
linguistic,3,soc.religion.christian
jews,3,soc.religion.christian
primary,3,soc.religion.christian
parish,3,soc.religion.christian
messiah,3,soc.religion.christian
point,3,soc.religion.christian
female,3,soc.religion.christian
disciple,3,soc.religion.christian
ecumenical,3,soc.religion.christian
doctrinal,3,soc.religion.christian
tree,3,soc.religion.christian
child,3,soc.religion.christian
double,3,soc.religion.christian
dreams,3,soc.religion.christian
souls,3,soc.religion.christian
easter,3,soc.religion.christian
angry,3,soc.religion.christian
son,3,soc.religion.christian
effective,3,soc.religion.christian
church,3,soc.religion.christian
equivalent,3,soc.religion.christian
essential,3,soc.religion.christian
truth,3,soc.religion.christian
truths,3,soc.religion.christian
busy,3,soc.religion.christian
evangelistic,3,soc.religion.christian
thy,3,soc.religion.christian
muslim,3,soc.religion.christian
separate,3,soc.religion.christian
divine,3,soc.religion.christian
dismiss,3,soc.religion.christian
fair,3,soc.religion.christian
couple,3,soc.religion.christian
complex,3,soc.religion.christian
confident,3,soc.religion.christian
theological,3,soc.religion.christian
compare,3,soc.religion.christian
constant,3,soc.religion.christian
contemporary,3,soc.religion.christian
tertullian,3,soc.religion.christian
coptic,3,soc.religion.christian
tell,3,soc.religion.christian
david,3,soc.religion.christian
circular,3,soc.religion.christian
sufficient,3,soc.religion.christian
definition,3,soc.religion.christian
total,3,soc.religion.christian
touch,3,soc.religion.christian
denial,3,soc.religion.christian
start,3,soc.religion.christian
sspx,3,soc.religion.christian
describe,3,soc.religion.christian
tragic,3,soc.religion.christian
see,3,soc.religion.christian
shanti,3,soc.religion.christian
roman,3,soc.religion.christian
atterlep,3,soc.religion.christian
wish,3,soc.religion.christian
satanic,3,soc.religion.christian
forgive,3,soc.religion.christian
guilty,3,soc.religion.christian
former,3,soc.religion.christian
apostle,3,soc.religion.christian
aspect,3,soc.religion.christian
fundamental,3,soc.religion.christian
astray,3,soc.religion.christian
ahmadiyya,3,soc.religion.christian
assume,3,soc.religion.christian
usa,3,soc.religion.christian
represent,3,soc.religion.christian
repent,3,soc.religion.christian
reject,3,soc.religion.christian
foolish,3,soc.religion.christian
ready,3,soc.religion.christian
authentic,3,soc.religion.christian
hello,3,soc.religion.christian
usual,3,soc.religion.christian
alternative,3,soc.religion.christian
believe,3,soc.religion.christian
behavior,3,soc.religion.christian
faq,3,soc.religion.christian
bear,3,soc.religion.christian
fear,3,soc.religion.christian
quick,3,soc.religion.christian
appear,3,soc.religion.christian
aware,3,soc.religion.christian
useful,3,soc.religion.christian
avoid,3,soc.religion.christian
agnostic,3,soc.religion.christian
obsessive,2,soc.religion.christian
useless,2,soc.religion.christian
objective,2,soc.religion.christian
usenet,2,soc.religion.christian
use,2,soc.religion.christian
told,2,soc.religion.christian
unclean,2,soc.religion.christian
object,2,soc.religion.christian
trinitarian,2,soc.religion.christian
universal,2,soc.religion.christian
ultimate,2,soc.religion.christian
nestorius,2,soc.religion.christian
university,2,soc.religion.christian
north,2,soc.religion.christian
virgin,2,soc.religion.christian
unusual,2,soc.religion.christian
weird,2,soc.religion.christian
needless,2,soc.religion.christian
tried,2,soc.religion.christian
unworthy,2,soc.religion.christian
upset,2,soc.religion.christian
uncomfortable,2,soc.religion.christian
urbana,2,soc.religion.christian
tim,2,soc.religion.christian
witness,2,soc.religion.christian
thought,2,soc.religion.christian
theory,2,soc.religion.christian
sealed,2,soc.religion.christian
sda,2,soc.religion.christian
powerful,2,soc.religion.christian
practical,2,soc.religion.christian
savior,2,soc.religion.christian
prayed,2,soc.religion.christian
save,2,soc.religion.christian
prayer,2,soc.religion.christian
saturday,2,soc.religion.christian
pregnant,2,soc.religion.christian
san,2,soc.religion.christian
sacred,2,soc.religion.christian
prior,2,soc.religion.christian
rich,2,soc.religion.christian
proof,2,soc.religion.christian
rhetoric,2,soc.religion.christian
provide,2,soc.religion.christian
regardless,2,soc.religion.christian
receive,2,soc.religion.christian
punish,2,soc.religion.christian
punished,2,soc.religion.christian
punishment,2,soc.religion.christian
purdue,2,soc.religion.christian
wide,2,soc.religion.christian
positive,2,soc.religion.christian
popular,2,soc.religion.christian
south,2,soc.religion.christian
texts,2,soc.religion.christian
olivea,2,soc.religion.christian
write,2,soc.religion.christian
suitable,2,soc.religion.christian
strict,2,soc.religion.christian
painful,2,soc.religion.christian
straight,2,soc.religion.christian
stay,2,soc.religion.christian
wickedness,2,soc.religion.christian
pure,2,soc.religion.christian
pascal,2,soc.religion.christian
pope,2,soc.religion.christian
sound,2,soc.religion.christian
past,2,soc.religion.christian
soul,2,soc.religion.christian
perpetual,2,soc.religion.christian
solid,2,soc.religion.christian
sole,2,soc.religion.christian
significant,2,soc.religion.christian
sight,2,soc.religion.christian
peter,2,soc.religion.christian
side,2,soc.religion.christian
aaron,2,soc.religion.christian
lady,2,soc.religion.christian
imagine,2,soc.religion.christian
glad,2,soc.religion.christian
handy,2,soc.religion.christian
grow,2,soc.religion.christian
gregory,2,soc.religion.christian
graduate,2,soc.religion.christian
gracious,2,soc.religion.christian
goddess,2,soc.religion.christian
glorious,2,soc.religion.christian
compatible,2,soc.religion.christian
hellenistic,2,soc.religion.christian
funny,2,soc.religion.christian
concept,2,soc.religion.christian
fun,2,soc.religion.christian
front,2,soc.religion.christian
friendship,2,soc.religion.christian
french,2,soc.religion.christian
conclusive,2,soc.religion.christian
healthy,2,soc.religion.christian
helpful,2,soc.religion.christian
form,2,soc.religion.christian
incestuous,2,soc.religion.christian
invite,2,soc.religion.christian
interpret,2,soc.religion.christian
intent,2,soc.religion.christian
insert,2,soc.religion.christian
initial,2,soc.religion.christian
bob,2,soc.religion.christian
infallible,2,soc.religion.christian
incapable,2,soc.religion.christian
historic,2,soc.religion.christian
imprecatory,2,soc.religion.christian
brought,2,soc.religion.christian
immediate,2,soc.religion.christian
deny,2,soc.religion.christian
humble,2,soc.religion.christian
horrible,2,soc.religion.christian
canonical,2,soc.religion.christian
forth,2,soc.religion.christian
confessional,2,soc.religion.christian
babylonian,2,soc.religion.christian
deep,2,soc.religion.christian
etc,2,soc.religion.christian
curious,2,soc.religion.christian
episcopal,2,soc.religion.christian
else,2,soc.religion.christian
elijah,2,soc.religion.christian
dear,2,soc.religion.christian
element,2,soc.religion.christian
easy,2,soc.religion.christian
ethical,2,soc.religion.christian
east,2,soc.religion.christian
define,2,soc.religion.christian
defy,2,soc.religion.christian
dinary,2,soc.religion.christian
determine,2,soc.religion.christian
destroy,2,soc.religion.christian
deleted,2,soc.religion.christian
criminal,2,soc.religion.christian
ethnic,2,soc.religion.christian
confused,2,soc.religion.christian
father,2,soc.religion.christian
forbidden,2,soc.religion.christian
flame,2,soc.religion.christian
fine,2,soc.religion.christian
find,2,soc.religion.christian
considerable,2,soc.religion.christian
content,2,soc.religion.christian
feel,2,soc.religion.christian
faithful,2,soc.religion.christian
european,2,soc.religion.christian
explain,2,soc.religion.christian
mouth,2,soc.religion.christian
exclusive,2,soc.religion.christian
examine,2,soc.religion.christian
exact,2,soc.religion.christian
cosmic,2,soc.religion.christian
eusebius,2,soc.religion.christian
involved,2,soc.religion.christian
dept,2,soc.religion.christian
kalivoda,2,soc.religion.christian
justifiable,2,soc.religion.christian
keep,2,soc.religion.christian
andrew,2,soc.religion.christian
arose,2,soc.religion.christian
additional,2,soc.religion.christian
lincoln,2,soc.religion.christian
koresh,2,soc.religion.christian
meant,2,soc.religion.christian
make,2,soc.religion.christian
african,2,soc.religion.christian
latin,2,soc.religion.christian
love,2,soc.religion.christian
latter,2,soc.religion.christian
america,2,soc.religion.christian
arbitrary,2,soc.religion.christian
lead,2,soc.religion.christian
limited,2,soc.religion.christian
applicable,2,soc.religion.christian
learn,2,soc.religion.christian
allow,2,soc.religion.christian
levitical,2,soc.religion.christian
library,2,soc.religion.christian
ambiguous,2,soc.religion.christian
mathematical,2,soc.religion.christian
literal,2,soc.religion.christian
miraculous,2,soc.religion.christian
liturgy,2,soc.religion.christian
athens,2,soc.religion.christian
mls,2,soc.religion.christian
lutheran,2,soc.religion.christian
actual,2,soc.religion.christian
anonymous,2,soc.religion.christian
accomplish,2,soc.religion.christian
jew,2,soc.religion.christian
act,2,soc.religion.christian
mike,2,soc.religion.christian
lukewarm,2,soc.religion.christian
augustine,2,soc.religion.christian
islam,2,soc.religion.christian
listen,2,soc.religion.christian
monophysite,2,soc.religion.christian
angel,1,soc.religion.christian
convenience,1,soc.religion.christian
wicked,1,soc.religion.christian
cor,1,soc.religion.christian
convinced,1,soc.religion.christian
taught,1,soc.religion.christian
ten,1,soc.religion.christian
teach,1,soc.religion.christian
temporal,1,soc.religion.christian
technical,1,soc.religion.christian
copy,1,soc.religion.christian
australia,1,soc.religion.christian
wise,1,soc.religion.christian
create,1,soc.religion.christian
successful,1,soc.religion.christian
denominational,1,soc.religion.christian
abstract,1,soc.religion.christian
academic,1,soc.religion.christian
steve,1,soc.religion.christian
delete,1,soc.religion.christian
degree,1,soc.religion.christian
straightforward,1,soc.religion.christian
accepted,1,soc.religion.christian
strive,1,soc.religion.christian
decide,1,soc.religion.christian
deceitful,1,soc.religion.christian
supreme,1,soc.religion.christian
worship,1,soc.religion.christian
dan,1,soc.religion.christian
sun,1,soc.religion.christian
adam,1,soc.religion.christian
cwru,1,soc.religion.christian
superior,1,soc.religion.christian
wisdom,1,soc.religion.christian
alexandrian,1,soc.religion.christian
wild,1,soc.religion.christian
widespread,1,soc.religion.christian
welcome,1,soc.religion.christian
virgilio,1,soc.religion.christian
angelic,1,soc.religion.christian
conscious,1,soc.religion.christian
aristotle,1,soc.religion.christian
canon,1,soc.religion.christian
typical,1,soc.religion.christian
canada,1,soc.religion.christian
brown,1,soc.religion.christian
unacceptable,1,soc.religion.christian
british,1,soc.religion.christian
brief,1,soc.religion.christian
break,1,soc.religion.christian
assert,1,soc.religion.christian
bread,1,soc.religion.christian
boundary,1,soc.religion.christian
athanasian,1,soc.religion.christian
unfair,1,soc.religion.christian
unfortunate,1,soc.religion.christian
unite,1,soc.religion.christian
united,1,soc.religion.christian
atheistic,1,soc.religion.christian
unity,1,soc.religion.christian
attempt,1,soc.religion.christian
attractive,1,soc.religion.christian
birth,1,soc.religion.christian
unprovable,1,soc.religion.christian
beaten,1,soc.religion.christian
unnecessary,1,soc.religion.christian
used,1,soc.religion.christian
trust,1,soc.religion.christian
capital,1,soc.religion.christian
conceive,1,soc.religion.christian
angels,1,soc.religion.christian
wanted,1,soc.religion.christian
anger,1,soc.religion.christian
visible,1,soc.religion.christian
concrete,1,soc.religion.christian
thorn,1,soc.religion.christian
unknown,1,soc.religion.christian
answered,1,soc.religion.christian
verbal,1,soc.religion.christian
anybody,1,soc.religion.christian
apocrapha,1,soc.religion.christian
apostolic,1,soc.religion.christian
central,1,soc.religion.christian
cold,1,soc.religion.christian
tomb,1,soc.religion.christian
apply,1,soc.religion.christian
appreciate,1,soc.religion.christian
torn,1,soc.religion.christian
clh,1,soc.religion.christian
clean,1,soc.religion.christian
classical,1,soc.religion.christian
classic,1,soc.religion.christian
chruch,1,soc.religion.christian
chinese,1,soc.religion.christian
multiple,1,soc.religion.christian
serbs,1,soc.religion.christian
stable,1,soc.religion.christian
optional,1,soc.religion.christian
origin,1,soc.religion.christian
like,1,soc.religion.christian
pagan,1,soc.religion.christian
pain,1,soc.religion.christian
parallel,1,soc.religion.christian
lack,1,soc.religion.christian
knowledgeable,1,soc.religion.christian
knew,1,soc.religion.christian
judgemental,1,soc.religion.christian
journal,1,soc.religion.christian
jerome,1,soc.religion.christian
philosophical,1,soc.religion.christian
jeezus,1,soc.religion.christian
platonic,1,soc.religion.christian
jeesus,1,soc.religion.christian
islamic,1,soc.religion.christian
plenty,1,soc.religion.christian
isaiah,1,soc.religion.christian
irrelevant,1,soc.religion.christian
ironic,1,soc.religion.christian
intentional,1,soc.religion.christian
intellectual,1,soc.religion.christian
precious,1,soc.religion.christian
infant,1,soc.religion.christian
inevitable,1,soc.religion.christian
individual,1,soc.religion.christian
priest,1,soc.religion.christian
independent,1,soc.religion.christian
inadequate,1,soc.religion.christian
ordinary,1,soc.religion.christian
opposite,1,soc.religion.christian
spurious,1,soc.religion.christian
opposed,1,soc.religion.christian
narrow,1,soc.religion.christian
nasb,1,soc.religion.christian
missionary,1,soc.religion.christian
misleading,1,soc.religion.christian
minor,1,soc.religion.christian
microsoft,1,soc.religion.christian
mere,1,soc.religion.christian
merciful,1,soc.religion.christian
neutral,1,soc.religion.christian
meaningless,1,soc.religion.christian
meaningful,1,soc.religion.christian
matthew,1,soc.religion.christian
niv,1,soc.religion.christian
nonsense,1,soc.religion.christian
matter,1,soc.religion.christian
norris,1,soc.religion.christian
note,1,soc.religion.christian
noteworthy,1,soc.religion.christian
masonic,1,soc.religion.christian
nuclear,1,soc.religion.christian
lust,1,soc.religion.christian
ludicrous,1,soc.religion.christian
lot,1,soc.religion.christian
logos,1,soc.religion.christian
offense,1,soc.religion.christian
liturgical,1,soc.religion.christian
literary,1,soc.religion.christian
listserv,1,soc.religion.christian
ontological,1,soc.religion.christian
inaccurate,1,soc.religion.christian
imply,1,soc.religion.christian
prophecy,1,soc.religion.christian
implicit,1,soc.religion.christian
fail,1,soc.religion.christian
ezekiel,1,soc.religion.christian
external,1,soc.religion.christian
extent,1,soc.religion.christian
seminary,1,soc.religion.christian
exegetical,1,soc.religion.christian
seventh,1,soc.religion.christian
shadow,1,soc.religion.christian
evident,1,soc.religion.christian
sick,1,soc.religion.christian
silent,1,soc.religion.christian
eric,1,soc.religion.christian
simplistic,1,soc.religion.christian
sincere,1,soc.religion.christian
sinless,1,soc.religion.christian
skeptical,1,soc.religion.christian
sleep,1,soc.religion.christian
electrical,1,soc.religion.christian
soft,1,soc.religion.christian
eden,1,soc.religion.christian
economic,1,soc.religion.christian
dynamic,1,soc.religion.christian
drive,1,soc.religion.christian
dogmatic,1,soc.religion.christian
distinguish,1,soc.religion.christian
southern,1,soc.religion.christian
detailed,1,soc.religion.christian
speech,1,soc.religion.christian
depth,1,soc.religion.christian
famous,1,soc.religion.christian
scroggs,1,soc.religion.christian
fenholt,1,soc.religion.christian
guilt,1,soc.religion.christian
impersonal,1,soc.religion.christian
proud,1,soc.religion.christian
psychological,1,soc.religion.christian
identical,1,soc.religion.christian
hypothetical,1,soc.religion.christian
hot,1,soc.religion.christian
honor,1,soc.religion.christian
question,1,soc.religion.christian
historian,1,soc.religion.christian
radical,1,soc.religion.christian
hebrew,1,soc.religion.christian
heard,1,soc.religion.christian
half,1,soc.religion.christian
referee,1,soc.religion.christian
filioque,1,soc.religion.christian
regard,1,soc.religion.christian
green,1,soc.religion.christian
glory,1,soc.religion.christian
gentile,1,soc.religion.christian
genealogical,1,soc.religion.christian
garden,1,soc.religion.christian
fundamentalist,1,soc.religion.christian
fourth,1,soc.religion.christian
foul,1,soc.religion.christian
salaris,1,soc.religion.christian
foreign,1,soc.religion.christian
satisfactory,1,soc.religion.christian
say,1,soc.religion.christian
youngstown,1,soc.religion.christian
